Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
5728,8.0,0.9071,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",금융위 금융 지급결제 관리 빅테크 한은 의원 감독 국회 제도
5729,8.0,0.9014,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 금융위 거래 금융결제원 금융 청산업 기업 지급 신설 빅테크
5730,3.0,0.386,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",앱 개발자 프로그램 수수료 수익금 중소 뉴스 개발 스토어 지원
5731,8.0,0.8036,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",금융 디지털 금융위 협의회 개정안 위원장 전금법 이달 논의 주재
5732,8.0,0.8488,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",금융위 개정안 금융결제원 지급결제 제도 금융 운영 업무 자리 한은
5733,8.0,0.6465,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",금융위 개정안 한은 금융 규제 디지털 국회 관리 국민 일보
5734,1.0,0.4933,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",은행 씨티 제일은행 수익 카드 코로나19 수수료 부문 이용 신용
5735,0.0,0.6268,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",투자 상장 해외 아데나 소프트 심사 철회 업체 거래처 거래
5736,9.0,0.6831,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 가격 달러 암호화폐 상승 분석 시 투자 가치 정부
5737,9.0,0.7825,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 금 리더 디지털 실제 투자 자산 가격 릭 규제
5738,9.0,0.7575,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 블랙 록 자산 전망 달러 기업 디지털 최고가 릭
5739,3.0,0.4513,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",인증 생체 결제 인식 촉식 비접 얼굴 지문 카드 정보
5740,1.0,0.4112,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",카드사 서비스 결제 금융 결제사 동일 이용자 업계 규제 카드
5741,5.0,0.2802,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",시장 정부 국민 경제 투자 사업 달러 기대 코로나 전세
5742,8.0,0.939,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",지급결제 금융위 한은 제도 감독 도입 디지털 업무 위원회 개정안
5743,4.0,0.3975,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 결제 서비스 확대 제공 디지털 소장 플랫폼 세미나 수단
5744,2.0,0.5208,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",서비스 결제 금액 한국 김태학 경제 카드 기자 금융 네이버
5745,4.0,0.4271,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",대표 기술 센스 톤 뉴스 창업 성장 회사 가치 기업
5746,8.0,0.9004,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",지급결제 금융위 제도 한은 개정안 디지털 도입 감독 업무 위원회
5747,0.0,0.2892,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",개최 금융 오픈 커뮤니티 한국 국내 온라인 게임 지스타 델
5748,8.0,0.4218,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",신고 통신 기업 부 사업자 인터넷 금융사 전자 빅테크 규제
5749,0.0,0.6562,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",넥 시 네츠 인수 유로 결제 경제 서울 이탈리아 합병
5750,0.0,0.301,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",서비스 온라인 방식 전자 소비자 상거래 코로나19 카드 믹 비중
5751,9.0,0.3579,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",트위터 보안 해킹 코 잣 배포 업체 소프트 통신 로이터
5752,3.0,0.4376,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",토스 금융 서비스 사업 중개 주식 준비 앱 상품 의결
5753,4.0,0.2358,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",보안 정보 수준 비바리퍼블리카 고객 위험 핀테크 토스 개인 유출
5754,0.0,0.4094,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",기업 금 뉴스 생산 백신 권한 경제 반락 스냅 투자
5755,9.0,0.6849,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 암호화폐 서비스 최고 수요 미국 강세 기록 화폐 역사
5756,3.0,0.6893,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",마일리지 포인트 카드 가치 아시아 대한항공 카드사 항공사 비율 항공
5757,9.0,0.5945,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 가치 미국 서비스 투자 암호화폐 통화 페이팔 루비니 시장
5758,8.0,0.9047,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 금융위 뉴스 아이 금융 개정안 지급 디지털 거래 전자금융거래법
5759,8.0,0.8608,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 금융위 뉴스 개정안 업무 전자금융거래법 지급결제 기관 제도 제출
5760,8.0,0.8693,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 조항 금융위 기관 뉴스 해당 마련 권한 감독 채널
5761,8.0,0.744,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",금융위 금융 전자금융거래법 한국 개정안 한은 권한 입장 은행 경제
5762,8.0,0.8512,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 지급결제 개정안 권한 금융위 시스템 규정 내용 업무 규제
5763,8.0,0.9423,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",금융위 개정안 한은 업무 전자금융거래법 지급결제 침해 기관 충돌 언론
5764,8.0,0.9706,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 금융위 개정안 전자금융거래법 한국은행 침해 권한 추진 금융 충돌
5765,8.0,0.8334,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",금융위 개정안 한은 지급결제 중앙은행 금융 기관 규제 운영 제출
5766,8.0,0.9024,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",금융위 개정안 한은 금융결제원 권한 해당 침해 위원장 전자금융거래법 경제
5767,5.0,0.616,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",기업 사 부 중기 지급 수탁 납품 대금 조사 거래
5768,5.0,0.5964,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",기업 조사 수탁 개선 거래 위탁 위반 대금 약정서 납품
5769,5.0,0.5488,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",기업 지급 수탁 사 대금 부 조사 납품 중기 협력
5770,2.0,0.5361,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",기능 중개 은행 금융 동일 규제 빅테크 안정 플랫폼 연구원
5771,4.0,0.6443,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 디지털 리더 달 기업 분야 소비자 경제 은행 사업
5772,4.0,0.4472,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",데이터 기업 대표 표창 정보 인공지능 디지털 기여 아이 사례
5773,5.0,0.3704,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",배달 특급 스마트 업무 주식회사 경기도 내년 진행 현장 사업
5774,2.0,0.6466,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",오픈뱅킹 금융 계좌 은행 이용 조회 앱 투자 금융사 서비스
5775,5.0,0.4833,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",배달 특급 경기도 뉴스 스마트 현장 업무 내년 시범 보수
5776,6.0,0.5956,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",전세 한은 정책 가격 금융 수급 주택 발언 금리 상승
5777,4.0,0.662,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",사장 카드 사업 금융 디지털 카드사 연임 부문 진출 성공
5778,6.0,0.757,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",중앙은행 디지털 테스트 도입 화폐 연구 발행 계획 법정 중국
5779,6.0,0.5275,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",발행 한은 기술 디지털 계획 시스템 화폐 기관 환경 지급
5780,2.0,0.5926,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",카드 은행 신용카드 토스뱅크 토스 신용 금융 요건 진출 카드사
5781,4.0,0.6607,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",사장 카드 사업 금융 디지털 카드사 연임 부문 신한 임기
5782,6.0,0.6237,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금리 금융 현재 미래 정책 안정 자산 돈 시장 초저
5783,0.0,0.5708,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",상장 스타트업 심사 구조 파이브 패스트 철회 사업 국내 지적
5784,5.0,0.638,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",플러스 지원 시장 코로나19 전통 청년 협력사 지역 아동 온라인
5785,2.0,0.5779,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",규제 정보 금융 수수료 핀테크 업계 동일 카드 서비스 은행
5786,2.0,0.4663,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",핀테크 금융 개정안 한도 협의회 업계 발의 기대 후불결제 허용
5787,6.0,0.7811,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",중앙은행 디지털 도입 화폐 테스트 연구 계획 시스템 발행 법정
5788,4.0,0.6184,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",기업 데이터 정보 인공지능 디지털 선정 사례 산업 기여 표창
5789,6.0,0.6861,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",디지털 위안 중국 홍콩 경제 사용 통화 위안화 금융 국제
5790,5.0,0.518,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",배달 특급 스마트 업무 주식회사 경기도 진행 내년 현장 가맹점
5791,6.0,0.5557,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",정책 한국 한은 안정 통화 세계 고용 주요 유동 목표
5792,4.0,0.5772,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",기업 데이터 정보 표창 디지털 한국 경제 기여 활용 산업
5793,3.0,0.3948,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",금융 디지털 고객 지점 은행 국내 상담 아마존 보험 기업
5794,4.0,0.3256,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",뉴스 부문 개인 발 수상 기관 경제 한국은행 코로나19 포상
5795,6.0,0.667,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금융 유동 정책 대응 차관 변화 글로벌 자산 김 코로나19
5796,6.0,0.5809,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금융 국제 정책 팬데 믹 차관 경제 시장 세미나 은행
5797,3.0,0.3615,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",지역 화폐 카드 카드사 시장 체크카드 제공 결제 경기도 지원
5798,8.0,0.8562,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",감독 금융결제원 지급결제 업무 중앙은행 한은 제도 금융 부칙 관리
5799,8.0,0.9138,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 감독 금융결제원 중앙은행 금융위 업무 개정안 제도 위원장 관리
5800,8.0,0.9607,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 금융결제원 중앙은행 금융 지급결제 감독 기관 업무 금융위 제도
5801,6.0,0.5439,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금융 시장 국제 정책 대응 유동 변화 차관 뉴딜 김
5802,8.0,0.9122,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",업무 한은 금융결제원 지급결제 기자 감독 금융위 위원장 개정안 결제
5803,8.0,0.9314,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 제도 업무 감독 금융결제원 뉴스 아이 금융 청산 지급결제
5804,6.0,0.747,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",금융 국제 차관 은행 정책 유동 대응 방안 투자 시장
5805,8.0,0.837,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",한은 금융결제원 업무 지급결제 위원장 감독 중앙은행 금융위 제도 통제
5806,3.0,0.3457,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",지역 화폐 카드 카드사 시장 결제 체크카드 지원 제공 국민카드
5807,8.0,0.8134,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",지급결제 금융 전자금융거래법 시스템 거래 규정 기관 교수 감독 권한
5808,8.0,0.747,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",전자금융거래법 금융 기관 시스템 거래 지급결제 감독 교수 운영 금융위
5809,8.0,0.9383,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",감독 관리 금융결제원 지급결제 금융 빅테크 업무 한은 주장 핀테크
5810,2.0,0.4315,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",금융 대주주 아이 뉴스 필요 사업 금융당국 마이데이터 연좌제 규제
5811,8.0,0.8665,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",거래 지급결제 시스템 금융위 금융 한은 은행 교수 중앙은행 전자금융거래법
5812,9.0,0.668,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 자산 시장 달러 투자 암호 글로벌 유동 주식 세계
5813,9.0,0.7658,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 자산 시장 달러 투자 암호 유동 글로벌 주식 기관
5814,9.0,0.8212,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 달러 가격 돈 돌파 믹 팬데 뉴스 기록 오전
5815,9.0,0.7635,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 달러 가격 투자 암호화폐 투자자 금 펀드 시장 미국
